time,ph,ntu,ntu3,ntu4,take,supply,pac
2014/3/3 1:00,7.1,17.14,0.83,1.01,9340,6590,31.37
2014/3/3 2:00,7.1,16.85,0.71,0.97,5720,6354,33.18
2014/3/3 3:00,7.1,18.34,0.65,0.9,5750,6051,51.04
2014/3/3 4:00,7.1,17.21,0.62,0.88,5750,5863,68.18
2014/3/3 5:00,7.1,16.86,0.6,0.82,5720,5835,51.58
2014/3/3 6:00,7.1,18.44,0.6,0.82,5720,6109,68.9
2014/3/3 7:00,7.1,20.1,0.6,0.82,5720,6354,69.15
2014/3/3 8:00,7.1,19.49,0.62,0.86,8398,8064,29.4
2014/3/3 9:00,7.1,18.84,0.76,1.02,9520,8716,25.63
2014/3/3 10:00,7.1,19.15,0.76,1,9615,9251,30.47
2014/3/3 11:00,7.1,16.86,0.72,0.83,9678,8980,30.27
2014/3/3 12:00,7.1,15.78,0.65,0.85,9763,8909,24.99
2014/3/3 13:00,7.1,18.58,0.72,0.89,9809,8441,24.88
2014/3/3 14:00,7.1,17.82,0.76,0.94,9810,8056,24.87
2014/3/3 15:00,7.1,18.64,0.77,0.99,9874,8457,29.67
2014/3/3 16:00,7.1,18.17,0.81,1.01,9867,8135,29.69
2014/3/3 17:00,7.1,17.57,0.87,1,9795,7885,29.91
2014/3/3 18:00,7.1,18.39,0.77,0.9,9770,8472,29.99
2014/3/3 19:00,7.1,19.02,0.7,0.8,6528,8638,29.87
2014/3/3 20:00,7.1,17.35,0.61,0.73,5811,8690,33.56
2014/3/3 21:00,7.1,16.47,0.49,0.66,5769,8331,25.31
2014/3/3 22:00,7.1,17.75,0.48,0.66,9420,8185,25.9
2014/3/3 23:00,7.1,16.46,0.66,0.77,9719,8115,30.15
2014/3/4 0:00,7.1,13.91,0.66,0.8,9728,7540,30.12
2014/3/4 1:00,7.1,16.15,0.64,0.79,6911,6809,28.22
2014/3/4 2:00,7.23,16.7,0.54,0.71,5838,6178,33.4
2014/3/4 3:00,7.1,17.9,0.56,0.75,5879,5917,24.83
2014/3/4 4:00,7.1,17.24,0.58,0.77,5873,5758,24.86
2014/3/4 5:00,7.1,16.14,0.54,0.73,5825,5717,33.48
2014/3/4 6:00,7.1,16.26,0.49,0.69,5850,5961,16.58
2014/3/4 7:00,7.1,20.52,0.46,0.64,5775,7000,25.28
2014/3/4 8:00,7.1,21.28,0.48,0.66,8986,8355,32.61
2014/3/4 9:00,7.1,19.74,0.71,1.02,9660,8789,30.33
2014/3/4 10:00,7.1,20.62,0.67,0.78,9615,9084,30.47
2014/3/4 11:00,7.1,22.43,0.76,0.83,9634,8797,30.41
2014/3/4 12:00,7.1,18.32,0.75,0.86,9704,8930,30.19
2014/3/4 13:00,7.1,18.94,0.71,0.86,9800,8611,29.9
2014/3/4 14:00,7.1,19.11,0.65,0.85,9830,8082,29.81
2014/3/4 15:00,7.1,16.85,0.68,0.86,9833,7922,29.8
2014/3/4 16:00,7.1,15.99,0.71,0.84,9795,7972,29.91
2014/3/4 17:00,7.1,14.27,0.71,0.83,9799,8128,24.9
2014/3/4 18:00,7.1,13.84,0.69,0.83,9751,8230,30.05
2014/3/4 19:00,7.1,18.06,0.74,0.89,9733,8900,30.1
2014/3/4 20:00,7.1,19.79,0.77,0.89,9705,8285,30.19
2014/3/4 21:00,7.1,19.91,0.75,0.85,9650,8300,25.28
2014/3/4 22:00,7.1,16.39,0.69,0.79,6181,8205,31.55
2014/3/4 23:00,7.1,17.81,0.61,0.7,5728,8217,25.66
2014/3/5 0:00,7.1,15.13,0.5,0.61,5794,7298,33.66
2014/3/5 1:00,7.1,12.49,0.45,0.59,5811,6647,25.12
2014/3/5 2:00,7.1,14.03,0.59,0.72,5819,6137,25.09
2014/3/5 3:00,7.1,15.81,0.62,0.76,5850,5894,33.33
2014/3/5 4:00,7.1,14.1,0.58,0.76,5836,5649,25.02
2014/3/5 5:00,7.1,13.67,0.55,0.72,5792,5567,25.21
2014/3/5 6:00,7.1,12.26,0.5,0.65,5772,5758,33.78
2014/3/5 7:00,7.1,13.23,0.46,0.6,5814,6809,33.37
2014/3/5 8:00,7.1,16.53,0.59,0.68,9220,8363,31.78
2014/3/5 9:00,7,14.87,1.31,1.07,9591,8670,30.55
2014/3/5 10:00,7,13.63,0.77,0.87,9548,8850,30.69
2014/3/5 11:00,7,24.15,0.75,0.85,9609,8756,30.49
2014/3/5 12:00,7,17.07,0.79,0.89,9724,8838,25.09
2014/3/5 13:00,7,14.83,0.89,1.03,9799,8881,29.9
2014/3/5 14:00,7,16.49,0.84,0.98,9830,8167,29.81
2014/3/5 15:00,7,16.2,0.85,0.98,9871,8217,29.68
2014/3/5 16:00,7,15.41,0.84,0.97,9904,8497,24.64
2014/3/5 17:00,7,14.13,0.87,1.07,9876,8318,29.67
2014/3/5 18:00,7,14.4,0.84,1,9891,8760,24.67
2014/3/5 19:00,7,13.7,0.85,0.98,9824,8800,29.82
2014/3/5 20:00,7,16.46,0.86,0.96,9756,8603,30.03
2014/3/5 21:00,7,17.77,0.78,0.9,9718,8678,30.15
2014/3/5 22:00,7,17.05,0.74,0.86,9687,8256,30.25
2014/3/5 23:00,7,27.29,0.67,0.77,8664,7931,28.16
2014/3/6 0:00,7,14.91,0.6,0.7,5781,6716,33.73
2014/3/6 1:00,7,13.57,0.51,0.63,5772,6084,25.29
2014/3/6 2:00,7,12.41,0.48,0.62,5824,5706,25.07
2014/3/6 3:00,7,13.72,0.67,0.76,5816,5503,25.1
2014/3/6 4:00,7,14.2,0.64,0.73,5831,5438,25.04
2014/3/6 5:00,7,13.06,0.63,0.74,5871,5422,24.87
2014/3/6 6:00,7,12.41,0.56,0.68,5831,5728,33.44
2014/3/6 7:00,7,12.07,0.52,0.62,5842,6631,24.99
2014/3/6 8:00,7,12.6,0.53,0.63,5801,8192,25.17
2014/3/6 9:00,7,16.48,0.76,0.74,9516,8575,30.79
2014/3/6 10:00,7,17.23,0.76,0.87,9637,8806,30.4
2014/3/6 11:00,7,14.77,0.75,0.85,9631,8757,30.42
2014/3/6 12:00,7,15.36,0.8,0.87,9729,8692,30.12
2014/3/6 13:00,7,13.87,0.88,0.97,9760,8161,30.02
2014/3/6 14:00,7,14.89,0.85,0.98,9826,7854,29.82
2014/3/6 15:00,7,15.78,0.82,0.98,9889,7984,29.63
2014/3/6 16:00,7,14.88,0.73,0.85,7684,7968,31.75
2014/3/6 17:00,7,13.09,0.65,0.77,5865,7926,25.06
2014/3/6 18:00,7,12.7,0.51,0.65,5803,8338,25.33
2014/3/6 19:00,7,14.43,0.48,0.63,7268,8816,26.83
2014/3/6 20:00,7,13.52,0.58,0.73,9822,8533,29.83
2014/3/6 21:00,7,15.37,0.75,0.84,9811,8209,24.87
2014/3/6 22:00,7,17.36,0.78,0.91,9731,7990,30.11
2014/3/6 23:00,7,16.69,0.84,0.98,9696,7766,25.17
2014/3/7 0:00,7,17.37,0.8,0.94,9672,6607,30.4
2014/3/7 1:00,7,16.3,0.74,0.9,6399,5798,22.82
2014/3/7 2:00,7,14.73,0.66,0.8,5767,5623,25.32
2014/3/7 3:00,7,11.94,0.55,0.73,5796,5531,25.19
2014/3/7 4:00,7,12.17,0.54,0.66,5780,5446,25.26
2014/3/7 5:00,7,12.74,0.56,0.68,5835,5444,33.42
2014/3/7 6:00,7,12.32,0.57,0.7,5818,5616,25.09
2014/3/7 7:00,7,11.66,0.55,0.69,5809,6818,25.13
2014/3/7 8:00,7,12.64,0.72,0.82,5797,7968,33.64
2014/3/7 9:00,7,14.4,0.63,0.7,8291,8248,23.52
2014/3/7 10:00,7,15.34,0.71,0.81,9716,8592,30.16
2014/3/7 11:00,7,14.41,0.83,0.94,9707,8635,30.18
2014/3/7 12:00,7,13.5,0.79,0.93,9740,8372,25.05
2014/3/7 13:00,7,11.7,0.84,0.97,9783,8071,29.95
2014/3/7 14:00,7,11.99,0.89,1.02,9791,7468,29.93
2014/3/7 15:00,7,13.74,0.81,0.95,8110,7819,24.04
2014/3/7 16:00,7,11.68,0.73,0.89,5850,7802,25.13
2014/3/7 17:00,7,12.15,0.6,0.75,5860,8129,33.28
2014/3/7 18:00,7,10.9,0.52,0.67,5890,8360,24.96
2014/3/7 19:00,7,11.16,0.48,0.65,9301,8478,26.23
2014/3/7 20:00,7,10.61,0.65,0.77,9836,8133,29.79
2014/3/7 21:00,7,11.16,0.77,0.86,9803,7922,29.89
2014/3/7 22:00,7,13.59,0.79,0.87,9782,7624,29.95
2014/3/7 23:00,7,14.05,0.81,0.89,9700,7360,25.15
2014/3/8 0:00,7,13.63,0.66,0.76,6684,7009,36.51
2014/3/8 1:00,7,12.44,0.62,0.71,5755,5973,25.54
2014/3/8 2:00,7,13.87,0.52,0.63,5779,5903,25.44
2014/3/8 3:00,7,12.2,0.59,0.7,5747,5784,25.58
2014/3/8 4:00,7,10.27,0.63,0.75,5793,5543,25.38
2014/3/8 5:00,7,8.77,0.58,0.73,5827,5390,25.23
2014/3/8 6:00,7,8.26,0.55,0.71,5808,5451,25.31
2014/3/8 7:00,7,8.68,0.53,0.67,5854,6107,25.11
2014/3/8 8:00,7,10.8,0.51,0.67,7441,7829,32.79
2014/3/8 9:00,7,8.69,0.59,0.71,9726,8404,25.09
2014/3/8 10:00,7,10.63,0.66,0.77,9754,8613,30.04
2014/3/8 11:00,7,11.56,0.71,0.82,9690,8650,25.38
2014/3/8 12:00,7,10.41,0.78,0.91,9676,8832,25.22
2014/3/8 13:00,7,9.67,0.75,0.9,9778,7821,29.97
2014/3/8 14:00,7,9.08,0.75,0.87,9777,7599,24.96
2014/3/8 15:00,7,12.65,0.82,0.92,9528,7780,25.61
2014/3/8 16:00,7,7.52,0.68,0.84,5828,7840,33.46
2014/3/8 17:00,7,7.6,0.59,0.75,5867,8117,25.06
2014/3/8 18:00,7,7.06,0.54,0.68,5846,8363,33.36
2014/3/8 19:00,7,8.34,0.48,0.63,9166,8545,26.62
2014/3/8 20:00,7,7.51,0.61,0.69,9823,8334,24.84
2014/3/8 21:00,7,7.47,0.74,0.81,9775,7911,29.97
2014/3/8 22:00,7,8.8,0.79,0.87,9774,7700,24.96
2014/3/8 23:00,7,13.05,0.73,0.83,8686,7474,28.09
2014/3/9 0:00,7,9.89,0.64,0.77,5766,6959,25.49
2014/3/9 1:00,7,11.27,0.6,0.73,5764,6353,25.5
2014/3/9 2:00,7,11.92,0.52,0.67,5711,5740,25.74
2014/3/9 3:00,7,11.83,0.56,0.69,5769,5442,33.8
2014/3/9 4:00,7,10.99,0.53,0.65,5748,5371,25.57
2014/3/9 5:00,7,9.71,0.51,0.67,5762,5260,25.51
2014/3/9 6:00,7,8.83,0.5,0.66,5791,5298,25.38
2014/3/9 7:00,7,7.76,0.47,0.65,5823,5777,25.24
2014/3/9 8:00,7,45.14,0.47,0.64,6326,6833,23.24
2014/3/9 9:00,7,8.39,0.51,0.66,9776,7488,29.97
2014/3/9 10:00,7,7.45,0.65,0.75,9744,7740,25.04
2014/3/9 11:00,7,7.34,0.71,0.77,9740,8194,25.05
2014/3/9 12:00,7,8.29,0.73,0.79,9729,8051,30.12
2014/3/9 13:00,7,14.63,0.7,0.77,8650,7572,28.21
2014/3/9 14:00,7,7.94,0.63,0.74,5777,7139,25.45
2014/3/9 15:00,7,6.79,0.59,0.7,5773,7136,25.46
2014/3/9 16:00,7,8.3,0.54,0.7,5825,7309,33.48
2014/3/9 17:00,7,9.68,0.49,0.67,7345,7488,26.55
2014/3/9 18:00,7,8.61,0.53,0.72,9819,8250,29.84
2014/3/9 19:00,7,8.25,0.74,0.86,9793,8136,24.92
2014/3/9 20:00,7,8.57,0.81,0.93,9795,7889,24.92
2014/3/9 21:00,7,7.49,0.76,0.86,8757,7564,27.86
2014/3/9 22:00,7,6.91,0.66,0.8,5831,7808,25.21
2014/3/9 23:00,7,6.75,0.61,0.76,5808,7398,25.14
2014/3/10 0:00,7,7.4,0.53,0.69,5820,6513,25.26
2014/3/10 1:00,7,8.98,0.6,0.76,5776,5569,25.45
2014/3/10 2:00,7,9.31,0.56,0.73,5739,5040,25.61
2014/3/10 3:00,7,10.22,0.53,0.71,5757,5020,25.53
2014/3/10 4:00,7,10.77,0.53,0.71,5746,4798,25.58
2014/3/10 5:00,7,10.37,0.49,0.69,5699,4897,25.62
2014/3/10 6:00,7,8.92,0.46,0.67,5768,5013,25.49
2014/3/10 7:00,7,8.5,0.42,0.65,5757,5924,25.53
2014/3/10 8:00,7,8.26,0.44,0.65,5784,6943,25.41
2014/3/10 9:00,7,8.05,0.48,0.67,8087,8354,30.17
2014/3/10 10:00,7,7.24,0.63,0.75,9722,9059,25.1
2014/3/10 11:00,7,7.05,0.63,0.73,9733,9102,30.1
2014/3/10 12:00,7,7.2,0.7,0.75,9766,8677,24.98
2014/3/10 13:00,7,7.45,0.71,0.77,9758,8333,25.01
2014/3/10 14:00,7,7.09,0.71,0.79,9759,7496,30.02
2014/3/10 15:00,7,6.73,0.74,0.81,9778,7597,24.95
2014/3/10 16:00,7,6.94,0.8,0.88,9736,7678,30.09
2014/3/10 17:00,7,6.89,0.89,0.99,9834,8011,29.79
2014/3/10 18:00,7,7.49,0.81,0.91,7705,8280,25.31
2014/3/10 19:00,7,6.16,0.69,0.76,5846,8424,24.97
2014/3/10 20:00,7,6.39,0.53,0.62,5828,8072,25.05
2014/3/10 21:00,7,6.8,0.49,0.59,8137,8523,29.99
2014/3/10 22:00,7,6.59,0.59,0.72,9843,8520,29.77
2014/3/10 23:00,7,6.26,0.72,0.84,9837,8553,24.8
2014/3/11 0:00,7,6.7,0.73,0.82,9799,7727,29.9
2014/3/11 1:00,7,19.64,0.66,0.76,8751,6816,22.28
2014/3/11 2:00,7,7.69,0.6,0.67,5768,6269,33.81
2014/3/11 3:00,7,9.29,0.55,0.65,5757,6275,25.53
2014/3/11 4:00,7,8.8,0.49,0.58,5733,6347,34.01
2014/3/11 5:00,7,9.62,0.47,0.57,5762,6194,25.51
2014/3/11 6:00,7,9.55,0.47,0.57,5782,6178,25.51
2014/3/11 7:00,7,23.96,0.49,0.6,5818,6400,33.52
2014/3/11 8:00,7,8.43,0.54,0.62,9715,8168,25.12
2014/3/11 9:00,7,7.6,0.73,0.8,9691,9007,30.23
2014/3/11 10:00,7,7.36,0.69,0.74,9782,9438,24.94
2014/3/11 11:00,7,6.91,0.73,0.74,9787,9025,29.94
2014/3/11 12:00,7,6.64,0.69,0.78,9751,8861,30.05
2014/3/11 13:00,7,6.2,0.72,0.82,9743,8830,25.04
2014/3/11 14:00,7,6.68,0.75,0.84,9736,8365,30.09
2014/3/11 15:00,7,6.34,0.83,0.97,9723,8380,25.1
2014/3/11 16:00,7,7.04,0.91,1.04,9740,8652,30.08
2014/3/11 17:00,7,7.06,0.93,1.07,9754,8381,30.04
2014/3/11 18:00,7,6.38,0.83,0.95,9793,8800,29.92
2014/3/11 19:00,7,5.99,0.82,0.9,9782,8719,24.94
2014/3/11 20:00,7,6.29,0.84,0.89,9855,8584,29.73
2014/3/11 21:00,7,6.56,0.8,0.86,9871,8472,24.72
2014/3/11 22:00,7,6.43,0.74,0.85,9849,8523,29.75
2014/3/11 23:00,7,10.38,0.69,0.79,8778,8460,27.8
2014/3/12 0:00,7,6.44,0.55,0.69,5830,7500,25.21
2014/3/12 1:00,7,6.73,0.44,0.59,5778,6900,33.75
2014/3/12 2:00,7,8.1,0.45,0.57,5811,6801,25.3
2014/3/12 3:00,7,9.13,0.53,0.65,5776,6276,25.45
2014/3/12 4:00,7,9.58,0.54,0.68,5730,6106,25.65
2014/3/12 5:00,7,10.21,0.52,0.65,5736,6043,25.63
2014/3/12 6:00,7,10.84,0.46,0.6,5718,6358,25.71
2014/3/12 7:00,7,11.66,0.47,0.59,7979,6898,24.44
2014/3/12 8:00,7,9.78,0.55,0.62,9655,7920,25.27
2014/3/12 9:00,7,8.25,0.68,0.82,9656,8393,25.27
2014/3/12 10:00,7,7.72,0.73,0.8,9731,8672,25.07
2014/3/12 11:00,7,7.32,0.77,0.83,9743,9145,25.04
2014/3/12 12:00,7,7.16,0.82,0.87,9720,8866,25.1
2014/3/12 13:00,7,7.18,0.8,0.86,9706,8581,25.14
2014/3/12 14:00,7,6.51,0.81,0.92,9746,8246,25.04
2014/3/12 15:00,7,8.12,0.86,0.99,9707,8134,30.18
2014/3/12 16:00,7,9.3,0.97,1.07,9652,8096,25.28
2014/3/12 17:00,7,9.44,0.95,1.08,9676,8314,25.22
2014/3/12 18:00,7,8.49,0.98,1.16,9667,8820,25.24
2014/3/12 19:00,7,7.47,0.94,1.05,9723,9019,25.1
2014/3/12 20:00,7,7.11,1,1.06,9726,8836,25.09
2014/3/12 21:00,7,7.56,0.94,1.02,9798,8726,24.9
2014/3/12 22:00,7,9.78,0.79,0.9,6721,8475,29.01
2014/3/12 23:00,7,8,0.68,0.78,5812,8318,25.29
2014/3/13 0:00,7,7.84,0.54,0.65,5853,7874,25.12
2014/3/13 1:00,7,7.54,0.48,0.59,5822,6888,25.25
2014/3/13 2:00,7,8.47,0.49,0.56,5788,6374,25.4
2014/3/13 3:00,7,9.45,0.62,0.67,5781,6211,25.43
2014/3/13 4:00,7,9.71,0.62,0.7,5758,5945,25.53
2014/3/13 5:00,7,10.66,0.61,0.69,5697,5892,34.23
2014/3/13 6:00,7,11.62,0.58,0.65,6188,5908,23.76
2014/3/13 7:00,7,13.37,0.57,0.63,9545,6437,25.56
2014/3/13 8:00,7,13.06,0.76,0.78,9497,8194,30.85
2014/3/13 9:00,7.1,12.71,0.72,0.78,9593,8527,25.44
2014/3/13 10:00,7.1,10.76,0.7,0.74,9626,9010,25.35
2014/3/13 11:00,7.1,10.37,0.79,0.8,9721,8928,25.1
2014/3/13 12:00,7.1,10.58,0.76,0.86,9740,8865,25.05
2014/3/13 13:00,7.1,11.02,0.82,0.9,9759,8811,25
2014/3/13 14:00,7.1,9.77,0.84,0.86,9740,8242,25.05
2014/3/13 15:00,7.1,10.54,0.91,0.97,9710,8242,30.18
2014/3/13 16:00,7.1,11.77,0.87,1.09,9736,8256,25.06
2014/3/13 17:00,7.1,12.09,0.86,1.01,9664,8560,30.32
2014/3/13 18:00,7.1,12.21,0.83,0.98,9643,8934,25.3
2014/3/13 19:00,7.1,11.69,0.83,0.99,9616,9071,30.47
2014/3/13 20:00,7.1,11.57,0.89,0.99,9643,8925,30.38
2014/3/13 21:00,7.1,10.77,0.87,1.03,9757,8769,30.03
2014/3/13 22:00,7.1,10.72,0.83,1,9798,8697,29.9
2014/3/13 23:00,7.1,57.92,0.76,0.85,8887,8567,27.46
2014/3/14 0:00,7,10.97,0.69,0.83,5827,7508,25.06
2014/3/14 1:00,7,9.33,0.58,0.72,5834,6828,25.03
2014/3/14 2:00,7,9.29,0.56,0.66,5808,6779,25.14
2014/3/14 3:00,7,9.36,0.59,0.66,5748,6433,33.92
2014/3/14 4:00,7,10.62,0.88,0.93,5733,5959,25.47
2014/3/14 5:00,7,10.92,0.81,0.91,5744,5809,25.42
2014/3/14 6:00,7,11.31,0.67,0.78,5751,5944,33.91
2014/3/14 7:00,7,27.15,0.6,0.72,6463,6921,30.17
2014/3/14 8:00,7,14.18,0.78,0.81,9600,8244,25.42
2014/3/14 9:00,7,12.19,0.9,0.8,9632,8812,30.42
2014/3/14 10:00,7,11.05,0.74,0.83,9713,9247,25.12
2014/3/14 11:00,7,12.66,0.75,0.85,9752,9254,30.05
2014/3/14 12:00,7,23.95,0.89,1.01,9793,9222,24.92
2014/3/14 13:00,7,12.39,0.91,1.05,9774,8855,29.98
2014/3/14 14:00,7,10.86,0.92,0.96,9832,8141,19.83
2014/3/14 15:00,7,10.51,0.93,1.06,9760,8108,30.02
2014/3/14 16:00,7,11.52,0.94,1.14,9708,8001,25.13
2014/3/14 17:00,7,15.14,1.06,1.24,9690,7827,25.18
2014/3/14 18:00,7,14.57,1.08,1.25,9667,8379,25.24
2014/3/14 19:00,7,13.48,1.1,1.25,9657,8424,25.27
2014/3/14 20:00,7,12.58,1.06,1.2,9709,8020,30.18
2014/3/14 21:00,7,13.95,0.93,1.1,6327,7942,23.23
2014/3/14 22:00,7,12.5,0.86,1.01,5862,8165,25.08
2014/3/14 23:00,7,13.53,0.75,0.92,5871,7575,33.21
2014/3/15 0:00,7,13.69,0.67,0.89,5881,6759,24.83
2014/3/15 1:00,7,12.57,0.7,0.86,5874,6402,24.86
2014/3/15 2:00,7,11.38,0.91,1.06,5867,5729,33.24
2014/3/15 3:00,7,11.01,0.82,1,5865,5569,24.89
2014/3/15 4:00,7,13.2,0.68,0.85,5804,5452,25.16
2014/3/15 5:00,7,14.15,0.59,0.75,5793,5444,33.66
2014/3/15 6:00,7,14.55,0.55,0.73,5796,5513,25.19
2014/3/15 7:00,7,17.44,0.58,0.73,8173,7115,29.85
2014/3/15 8:00,7,19.46,0.79,0.9,9542,8028,30.71
2014/3/15 9:00,7,19.47,0.86,0.93,9638,8359,30.4
2014/3/15 10:00,7,16.72,0.83,0.87,9742,8695,25.05
2014/3/15 11:00,7,15.23,0.8,0.89,9703,9032,25.15
2014/3/15 12:00,7,14.68,0.84,0.99,9847,8967,29.76
2014/3/15 13:00,7,15.08,0.94,1.09,9765,7452,24.99
2014/3/15 14:00,7,13,0.98,1.13,9783,6315,24.94
2014/3/15 15:00,7,13.7,0.89,1.04,7788,6556,31.33
2014/3/15 16:00,7,12.25,0.84,0.98,5810,6557,25.3
2014/3/15 17:00,7,15.08,0.74,0.88,5712,6451,34.14
2014/3/15 18:00,7,16.72,0.63,0.84,5762,7022,25.51
2014/3/15 19:00,7,16.39,0.59,0.8,5749,6697,25.57
2014/3/15 20:00,7,15.23,0.62,0.8,5756,9081,33.88
2014/3/15 21:00,7,15.31,0.59,0.81,9548,9084,25.05
2014/3/15 22:00,7,14.49,0.91,1.06,9802,8345,29.89
2014/3/15 23:00,7,16.98,0.99,1.1,9799,8123,29.9
2014/3/16 0:00,7,17.79,0.94,1.05,9805,7208,24.89
2014/3/16 1:00,7,19.02,0.94,1,8688,7067,22.44
2014/3/16 2:00,7,14.81,0.71,0.83,5860,6070,25.09
2014/3/16 3:00,7,14.44,0.64,0.81,5843,5492,25.16
2014/3/16 4:00,7,13.59,0.63,0.88,5776,5446,33.76
2014/3/16 5:00,7,16.12,0.6,0.8,5766,5410,25.49
2014/3/16 6:00,7,16.22,0.54,0.76,5716,5324,25.72
2014/3/16 7:00,7,15.44,0.54,0.76,5755,6195,25.54
2014/3/16 8:00,7,19.98,0.57,0.82,6758,7874,28.85
2014/3/16 9:00,7,19.98,0.63,0.86,9554,8065,30.67
2014/3/16 10:00,7,16.97,0.82,0.96,9671,8542,25.23
2014/3/16 11:00,7,14.2,0.88,1.01,9685,8564,25.19
2014/3/16 12:00,7,15.84,0.93,1.1,9786,8619,29.94
2014/3/16 13:00,7,17.18,0.96,1.16,9836,8452,24.81
2014/3/16 14:00,7,15.92,0.96,1.14,9790,7623,24.92
2014/3/16 15:00,7,13.9,0.95,1.17,9789,7943,29.93
2014/3/16 16:00,7,11.69,0.81,1.07,6370,7794,23.08
2014/3/16 17:00,7,13.55,0.73,0.96,5767,7671,25.32
2014/3/16 18:00,7,13.73,0.66,0.9,5732,8274,25.47
2014/3/16 19:00,7,14.13,0.59,0.86,7475,8392,32.64
2014/3/16 20:00,7,12.91,0.73,0.93,9638,8678,10.06
2014/3/16 21:00,7,14.89,0.88,1.07,9616,8554,30.47
2014/3/16 22:00,7,15.05,0.86,1.03,9663,8206,30.32
2014/3/16 23:00,7,12.97,0.86,1.03,9789,7803,24.93
2014/3/17 0:00,7.1,10.7,0.83,1.02,9814,7097,24.86
2014/3/17 1:00,7.1,15.64,0.73,0.87,5865,6181,33.25
2014/3/17 2:00,7.1,13.63,0.68,0.83,5868,5454,25.05
2014/3/17 3:00,7.1,12.99,0.73,0.94,5842,5460,25.16
2014/3/17 4:00,7.1,12.35,0.71,0.93,5801,5622,25.34
2014/3/17 5:00,7.1,14.14,0.66,0.86,5781,5625,25.43
2014/3/17 6:00,7.1,15.67,0.6,0.82,5775,5661,25.45
2014/3/17 7:00,7.1,15.25,0.57,0.78,5726,6978,25.67
2014/3/17 8:00,7.1,17.12,0.56,0.77,8480,8520,28.77
2014/3/17 9:00,7.1,18.98,0.73,0.94,9584,9040,30.57
2014/3/17 10:00,7.1,18.02,0.76,0.96,9605,9453,25.4
2014/3/17 11:00,7.1,15.02,0.86,0.99,9677,9300,25.21
2014/3/17 12:00,7.1,12.72,0.79,0.9,9721,9182,25.1
2014/3/17 13:00,7.1,13.11,0.81,0.95,9800,8833,29.9
2014/3/17 14:00,7.1,12.44,0.89,1.06,9791,8349,29.93
2014/3/17 15:00,7.1,11.55,0.86,1.24,9756,8462,25.01
2014/3/17 16:00,7.1,11.28,0.74,0.94,9749,8408,30.05
2014/3/17 17:00,7.1,12.13,0.83,0.97,9635,8039,25.32
2014/3/17 18:00,7.1,14.41,0.84,0.99,9643,8400,30.38
2014/3/17 19:00,7.1,15.71,0.9,1.1,9610,8986,25.39
2014/3/17 20:00,7.1,16.15,0.99,1.13,9633,8956,25.33
2014/3/17 21:00,7.1,17.38,1.01,1.11,9585,8752,30.57
2014/3/17 22:00,7.2,18.07,0.86,0.95,7901,8821,24.68
2014/3/17 23:00,7.1,13.84,0.71,0.82,5735,8325,25.46
2014/3/18 0:00,7.1,14.06,0.52,0.67,5840,7704,25.17
2014/3/18 1:00,7.1,14.58,0.49,0.65,5831,7109,33.44
2014/3/18 2:00,7.1,27.78,0.63,0.75,6251,6432,23.52
2014/3/18 3:00,7.1,12.93,1.05,1.06,9771,6264,24.97
2014/3/18 4:00,7.1,11.4,0.98,1.08,9772,6805,29.98
2014/3/18 5:00,7.1,11.59,0.93,1.1,9725,7086,25.09
2014/3/18 6:00,7.1,12.71,0.71,0.9,6001,7041,32.49
2014/3/18 7:00,7.1,13.51,0.56,0.76,5723,7827,25.69
2014/3/18 8:00,7.1,13.87,0.59,0.75,9093,8597,26.83
2014/3/18 9:00,7.1,14.83,0.9,1.01,9585,9206,30.57
2014/3/18 10:00,7.1,18.49,0.86,0.97,9596,9407,25.43
2014/3/18 11:00,7.1,17.96,0.86,0.94,9624,9473,30.44
2014/3/18 12:00,7.1,16.83,0.72,0.83,9744,9423,25.04
2014/3/18 13:00,7.1,14.6,0.83,0.92,9763,9150,30.01
2014/3/18 14:00,7.1,13.83,0.68,0.87,9759,8780,30.02
2014/3/18 15:00,7.1,12.95,0.75,0.91,9781,8777,24.95
2014/3/18 16:00,7.1,11.54,0.76,0.94,9719,8469,30.15
2014/3/18 17:00,7.1,11.04,0.78,0.96,9705,8348,25.14
2014/3/18 18:00,7.1,14.34,0.85,0.97,9622,8972,25.36
2014/3/18 19:00,7.1,15.83,0.92,1.04,9597,9094,30.53
2014/3/18 20:00,7.1,16.86,0.93,1.08,9548,8990,25.56
2014/3/18 21:00,7.1,18,1.01,1.13,9568,8758,30.62
2014/3/18 22:00,7.1,20.59,0.88,1.1,9584,8880,25.46
2014/3/18 23:00,7.1,19.95,0.85,0.97,9664,8538,30.32
2014/3/19 0:00,7.1,19.08,0.84,1,9706,7631,30.19
2014/3/19 1:00,7.1,21.44,0.8,0.92,7241,6718,26.93
2014/3/19 2:00,7.1,17.99,0.6,0.76,5757,6138,25.53
2014/3/19 3:00,7.1,16.31,0.54,0.73,5810,5874,33.56
2014/3/19 4:00,7.1,14.63,0.53,0.73,5783,6035,25.42
2014/3/19 5:00,7.1,14.31,0.51,0.73,5801,5908,25.34
2014/3/19 6:00,7.1,14.7,0.52,0.76,5743,5779,33.95
2014/3/19 7:00,7.1,18.22,0.54,0.78,5724,7359,25.68
2014/3/19 8:00,7.1,40.22,0.58,0.82,8536,8636,28.58
